x1,x2,x3,y
0.2858776733511563,0.75,0.3358034145271396,0
0.9867472153378646,0.3690975694706464,0.40418865870955734,1
0.43180084849092437,0.75,0.5308167992318675,0
0.5742344137830644,0.2812651896091713,0.6057057179476144,1
0.5272420766742302,0.3220588733365012,0.6101152961270455,1
0.1976530493775127,0.75,0.7866074432616637,0
0.1657084322248341,0.75,0.5159911188482265,0
0.5009904579221985,0.3136523504417349,0.39716502320777036,1
0.9902040600853143,0.24843036278855712,0.7835326176374131,1
0.3939918113086468,0.47426849541854055,0.5821573734940192,1
0.7140132652766149,0.75,0.9213371758291511,0
0.17590426942327275,0.1508053977657322,0.429090660024417,1
0.07069617875044265,0.15466758718875695,0.29276752478721424,1
0.15762308631249733,0.4521254820194971,0.5463564630175973,1
0.16155801350883592,0.75,0.20441473688221434,0
0.28363708226213924,0.24978816353165134,0.8570081837899535,1
0.536706025564066,0.20945465884298087,0.9902399309644576,1
0.7732387148932105,0.75,0.6344012155543353,0
0.8803435812772044,0.11788418078706142,0.25459844651603936,1
0.6373914469574052,0.40469055532292403,0.32318024942570023,1
0.8526022402545531,0.75,0.621336099143792,0
0.597955371524427,0.3155969344138934,0.2779559791618118,1
0.6938466603020629,0.75,0.8192035789301082,0
0.5371766731466012,0.75,0.7566770090747309,0
0.889230083465696,0.1181848445819863,0.42800489478918147,1
0.052266426256819654,0.29693052847059,0.4207268132496984,1
0.7831837007929678,0.75,0.9850588484610548,0
0.14517326910169237,0.43170272265901966,0.7713495173128952,1
0.05869842598794717,0.75,0.5356109318036889,0
0.058994580855538326,0.14410308124288496,0.2553706943278642,1
0.05197122986802538,0.28978402281999915,0.7288024786569894,1
0.5159860884415858,0.75,0.9039335015442671,0
0.40499622009931346,0.14524214271072777,0.5869818331793983,1
0.9996495937701937,0.75,0.4406343493509328,0
0.10857001055264426,0.1636282708315161,0.7610874583388201,1
0.3273843024947811,0.2622091574847674,0.3107123077766577,1
0.9978299320581024,0.75,0.27535424368570083,0
0.4011143917380494,0.2822794805608296,0.3851333985217723,1
0.8833357664731261,0.75,0.7910146874099955,0
0.5691385805274338,0.010903948453696688,0.24923552304268082,1
0.9532408896444166,0.75,0.24908603558932263,0
0.8853872441552366,0.75,0.4039643623136979,0
0.7792855915819448,0.75,0.27141196572215165,0
0.03180806303617245,0.45749776006900295,0.8102202329643717,1
0.9626185297834763,0.22522078002514534,0.604026118303685,1
0.5196354442314025,0.3397156784439699,0.35209732895205215,1
0.20779101145399448,0.75,0.2363473729396024,0
0.8750978067386507,0.2481710808650781,0.4900133963808243,1
0.2241514790025958,0.75,0.271320197819478,0
0.1386593265369096,0.22847314190305568,0.44629059904338575,1
0.725239287506202,0.75,0.965645608520732,0
0.9737889095074972,0.3945810077044306,0.33313047944960716,1
0.5354818765953476,0.3901973281500844,0.704041187218901,1
0.4447979980004906,0.75,0.2507543992789345,0
0.022111178018510036,0.3048242449186855,0.6135576998587815,1
0.6059883403154945,0.26446195083693846,0.899734714265263,1
0.9647965239566801,0.21459796678007625,0.2284366529921762,1
0.9675914809669351,0.253551302527814,0.9863793352191919,1
0.9300288092605399,0.19342616939374047,0.4587433879387438,1
0.18467983199603233,0.09543411953744418,0.8876480270313344,1
0.6229621583614409,0.75,0.8757497173734239,0
0.4129626697631321,0.25703448771041026,0.4803538023560965,1
0.3630612022054839,0.75,0.21467662708921476,0
0.036602941344841544,0.75,0.4441540676947132,0
0.8681487095718778,0.75,0.39042088557107746,0
0.6728282126281492,0.75,0.6598326537577072,0
0.08747161406172366,0.75,0.8888852448265513,0
